lat,lng,altitude,tower_distance,signal_strength
23.72830875540982,90.39579192521151,40,1,-51.34972458013369
23.728306691025253,90.39579782883796,40,1,-50.96666106721931
23.728308862490987,90.39579171884027,40,1,-48.102594243462605
23.728302588233433,90.39583796850727,40,1,-49.06369628081221
23.728310255307626,90.39589748684737,40,1,-49.50470752397957
23.72831874847027,90.39587634328791,40,1,-50.38487870008428
23.728319654491823,90.39581991395782,40,1,-51.89174610044507
23.728302549613456,90.39584628638468,40,1,-50.463460776855285
23.72830363391594,90.39586964134412,40,1,-49.46345001677027
23.72830481590192,90.39587979932652,40,1,-49.18306874640019
23.728311104797555,90.39578931141378,40,1,-48.468076516137174
23.728302716931644,90.39583288916873,40,1,-49.3605949946548
23.728314361032524,90.39579196554722,40,1,-50.79685680462781
23.728307295463235,90.39589160754736,40,1,-52.220094097544525
23.728313703876694,90.39579082615667,40,1,-50.96789318317038
23.72831620352973,90.39589022294544,40,1,-51.692029075138755
23.7283157261756,90.39579544994785,40,1,-52.87164901664329
23.728302594542562,90.39583761657835,40,1,-52.51987308913146
23.72830384638403,90.3958718727807,40,1,-52.06464346665988
23.728317295140545,90.39588554243853,40,1,-49.174644229907706
23.728302539118808,90.3958433801431,40,1,-47.782913265851995
23.728319516389192,90.39586902958821,40,1,-51.36485070626379
23.728302540892347,90.39584253560233,40,1,-47.566511416208016
23.72830454426456,90.39580942949972,40,1,-52.11766103937135
23.72830255345452,90.39584672711926,40,1,-49.658298331170656
23.72830301242947,90.3958610510671,40,1,-51.58403548601903
23.72832024565842,90.39582946869251,40,1,-53.664664870429704
23.728318941003437,90.3958747370015,40,1,-51.9986086250901
23.728303761273185,90.39587100799602,40,1,-54.613662266925694
23.728305770988992,90.39588539217024,40,1,-53.51451250123467
23.728316168198546,90.39589035106049,40,1,-46.559712225723736
23.728319967621044,90.39586300200051,40,1,-50.84210754603786
23.728318970177117,90.39581281287182,40,1,-48.52615619377232
23.728307834199732,90.39589321227567,40,1,-47.3671677701878
23.728317865074686,90.39588243484587,40,1,-51.39076475062311
23.728320526012293,90.39584815800988,40,1,-50.64770243734016
23.728316475395896,90.39579810369794,40,1,-50.38677378701589
23.72831631658167,90.39579749136651,40,1,-45.8688657822264
23.728320556926608,90.39584390564012,40,1,-48.17875027171307
23.728320545008618,90.39584083845268,40,1,-52.37905012450521
23.728314544781362,90.39589495181808,40,1,-50.10556585182572
23.728312260651915,90.39578941600517,40,1,-51.309401072554415
23.728315905226257,90.39579603157908,40,1,-54.419656804887474
23.728319127919224,90.3958730499258,40,1,-50.89158957801969
23.72831907634613,90.39587352919433,40,1,-49.32075137010555
23.72832029223359,90.39583055489747,40,1,-53.56062289701623
23.72832055427867,90.39584499156916,40,1,-51.820954736568055
23.728305921781494,90.39588613656412,40,1,-53.214847806764126
23.72831834948734,90.39587932282951,40,1,-46.59312514404575
23.72832021678874,90.39585845733458,40,1,-52.89221631596986
23.728319178125002,90.39581472284071,40,1,-50.184838574326164
23.728302751415196,90.39585539124867,40,1,-49.90973967875637
23.728320493199085,90.39585011210865,40,1,-48.96740871441154
23.728312259384726,90.3958978799588,40,1,-50.185906814676244
23.728319681060544,90.39586704759616,40,1,-48.54840642797429
23.72830484645875,90.39580728959507,40,1,-51.96895746525555
23.728320550919037,90.39584164459703,40,1,-51.35151108239027
23.72831884506708,90.3958755527978,40,1,-48.682935025515874
23.72831479098816,90.39589440292092,40,1,-49.23251449938611
23.728314932358007,90.39579323011858,40,1,-50.89357003434406
23.728318361086597,90.39580805332706,40,1,-51.96801620105977
23.728302836919028,90.39582977328222,40,1,-50.0603255080038
23.72830270172917,90.39585394068101,40,1,-49.971600788433896
23.728304541622357,90.39580944922963,40,1,-51.45422676402899
23.728312761213456,90.39589755428476,40,1,-52.14473087795581
23.72831759329988,90.39588398325732,40,1,-48.776847819505335
23.72830258032773,90.39584885198512,40,1,-49.61225509772821
23.728314461346613,90.39579216859615,40,1,-51.76723034618871
23.728317503203836,90.39580282630163,40,1,-46.59806878937765
23.728303184468285,90.39586386878992,40,1,-49.04163345740544
23.728310410599008,90.39589761449483,40,1,-54.20776916403509
23.72830653025831,90.3957984649773,40,1,-54.931890017115954
23.728305781536434,90.39580185004267,40,1,-48.958291811370415
23.728293665127786,90.39583034734143,40,2,-52.32744193956702
23.728325421999585,90.39591306880857,40,2,-47.59807190385369
23.728325814594132,90.39591010392431,40,2,-50.63304153098776
23.72832859888464,90.39587881565484,40,2,-52.37894419524649
23.72831391616724,90.39595150810312,40,2,-51.31757755091597
23.728295327582174,90.39589102170865,40,2,-51.52108327091868
23.72830049960187,90.39575769907542,40,2,-49.630335778365094
23.728316228305587,90.39594871718063,40,2,-51.11049024483335
23.728297732649175,90.39591349374214,40,2,-51.692540789905294
23.72829440236201,90.3958770929148,40,2,-47.521302456011334
23.72830724340054,90.39594930127623,40,2,-52.948054828295575
23.728299303566168,90.39592346795241,40,2,-49.233452847950616
23.728298620460098,90.39591943852443,40,2,-52.62299311413587
23.728304022475584,90.39594250723789,40,2,-49.615365628546506
23.7282943660589,90.3958764065092,40,2,-49.47157926218184
23.72832899994695,90.39587070669259,40,2,-54.09397810574941
23.728329565049506,90.39584250861991,40,2,-50.483629787931186
23.728321453320454,90.39575275986586,40,2,-51.05302961572326
23.72830862273215,90.3959510084212,40,2,-49.35255865239487
23.728325918256044,90.39590928443738,40,2,-52.01605342838063
23.72832878014097,90.39581186416379,40,2,-51.18830432256297
23.728329524968892,90.39585098963295,40,2,-50.015135604469464
23.728293610461773,90.39583337663498,40,2,-51.98624148366631
23.72829370393235,90.39582856612883,40,2,-51.30148494432421
23.72829439969694,90.3958770430534,40,2,-51.57107307599841
23.72830472191317,90.39594434153452,40,2,-53.468475463828604
23.728294536471736,90.39580779208151,40,2,-47.38101441966807
23.728329107923972,90.3958680266597,40,2,-48.670466611712136
23.728309402664014,90.39573561740625,40,2,-52.70129120597214
23.728315738446113,90.3957378268111,40,2,-49.42101130562797
23.72832374086779,90.39576353987158,40,2,-50.949035094055766
23.72830029849311,90.39592863968606,40,2,-49.042818192846816
23.728302970310025,90.3957479639653,40,2,-51.71508606289917
23.728328657028335,90.39587777040067,40,2,-51.72226167824026
23.728317703671006,90.39594590535839,40,2,-50.78713232559124
23.72832418176397,90.39576607116759,40,2,-49.01131363297625
23.72832852200771,90.39588014657446,40,2,-52.14968540586926
23.72829353645125,90.39584655880807,40,2,-53.65390354828728
23.728293614066185,90.3958331496252,40,2,-51.12432997092578
23.72829554961753,90.39589369925412,40,2,-49.31762400076521
23.72831739185806,90.39574072503325,40,2,-53.023769658264094
23.728327450985166,90.39589479627271,40,2,-53.399484089979744
23.72830063556245,90.39593022735592,40,2,-53.66050631723406
23.728295079318244,90.39588778796177,40,2,-49.667672896500285
23.728329267965695,90.39582393871001,40,2,-53.10731970071821
23.728311555639543,90.39595245195343,40,2,-51.27378993339971
23.728299725171563,90.39592575300387,40,2,-49.53164209581258
23.728307283179557,90.39573793527121,40,2,-50.260387083799365
23.728320788605814,90.39593705362127,40,2,-50.43210645651586
23.72832643068455,90.39590497932441,40,2,-54.47020478141677
23.728329114481635,90.39581944158267,40,2,-50.43679686312897
23.72831254921967,90.39595228385842,40,2,-51.17520536862848
23.728300451809755,90.39592937147893,40,2,-51.04907893736218
23.7283068823851,90.39594874094185,40,2,-53.84545441947176
23.72830681296125,90.39573866770134,40,2,-51.85964137357209
23.72832474899665,90.39576959537341,40,2,-47.19830944591358
23.72831929129486,90.39574540317089,40,2,-45.65361176332284
23.728311388033116,90.39595244767399,40,2,-48.05215400007955
23.72829710009961,90.39577863574739,40,2,-48.28361685749956
23.72831617284255,90.39573848865845,40,2,-49.69763418564191
23.728314408261113,90.395736223047,40,2,-51.553071269285525
23.728314115091024,90.39573595333276,40,2,-50.31471655642844
23.728328351321494,90.39588292111193,40,2,-48.574436985471536
23.728323557578634,90.39576253651069,40,2,-50.73453621257592
23.728311888718654,90.39595243251026,40,2,-48.24469179458252
23.72832277918011,90.39575856715291,40,2,-50.04145542304657
23.72832600077511,90.39577867496367,40,2,-51.173125319557755
23.72829432739178,90.39587565757178,40,2,-47.57630848238205
23.728329015665366,90.39587033429015,40,2,-52.29246961327244
23.72832839499928,90.395882232743,40,2,-51.12007851141745
23.728321678613572,90.39599495517383,40,3,-50.489360405306
23.728310295375692,90.39568061663951,40,3,-53.11864305209704
23.728338555433822,90.39584986403908,40,3,-48.09030381507959
23.728336372312896,90.39577911200864,40,3,-51.20901241169339
23.72828598750632,90.3958966779174,40,3,-50.01429468402813
23.72832008389053,90.39568879469392,40,3,-52.45508144909508
23.728297839798927,90.39598430321188,40,3,-49.114624972052226
23.7283327567897,90.39594481031399,40,3,-49.69782732722767
23.728291669934148,90.39573306936468,40,3,-49.89890806000082
23.728338219413217,90.39581725882181,40,3,-51.97839852827067
23.728338322406845,90.39586591080138,40,3,-46.58363265993749
23.728337458622516,90.39589007094499,40,3,-47.538440776606436
23.72829082550838,90.39573887465941,40,3,-49.97147048657774
23.728289063660576,90.39593420989718,40,3,-52.13569676252449
23.72829364472432,90.3959659106694,40,3,-53.14058918210537
23.728297018867938,90.39598126556601,40,3,-48.828990535196056
23.72833238080535,90.39573967517184,40,3,-54.5761283834605
23.72828534746299,90.39588369940114,40,3,-50.341144231312086
23.728285309950046,90.39588279367332,40,3,-52.110454513578524
23.72831166033015,90.39600685269626,40,3,-49.74082058751849
23.728300289729884,90.39569527512626,40,3,-48.86481619528676
23.728338413393644,90.3958258241518,40,3,-50.64307895784497
23.72830978231492,90.39600650543858,40,3,-52.725552249251514
23.728311341723142,90.39568044600632,40,3,-54.192364440784495
23.728286152058082,90.39589948642556,40,3,-54.47762243718043
23.728324777233706,90.39570132939106,40,3,-51.38073181899533
23.728338122426926,90.3958733912813,40,3,-51.614404424440664
23.72831148959589,90.39568044163322,40,3,-51.179938250831626
23.728337353192483,90.39579513023774,40,3,-51.66137377081523
23.728335669272788,90.39591726590541,40,3,-51.80608386153735
23.728287554890223,90.39591877715893,40,3,-51.32959549737831
23.728326826292253,90.39597827471052,40,3,-49.62715635988788
23.728338560955773,90.39584891699272,40,3,-51.010850671027995
23.72833821171085,90.39587031885941,40,3,-52.545882190095604
23.72833728327306,90.39589350097027,40,3,-52.838859533095196
23.728285255465632,90.39580585823573,40,3,-55.75420514446908
23.728307473999383,90.3956823061076,40,3,-51.35747426492839
23.728310956856618,90.39568048029786,40,3,-49.90326436939807
23.72833522897386,90.39592230602068,40,3,-50.91753695153544
23.728310857947427,90.39568049445901,40,3,-51.30938920332868
23.728284852516197,90.39586913210844,40,3,-47.905488562251634
23.728294353568227,90.39571772925738,40,3,-50.862485319450876
23.72828510499009,90.395877391951,40,3,-52.081077379240135
23.72831317218643,90.39568073621317,40,3,-52.95825622907214
23.728312867409176,90.39568063584,40,3,-52.762351252681725
23.72829376844338,90.39596656724505,40,3,-51.518367213683085
23.728304393901777,90.39600103255977,40,3,-50.913703593399696
23.728335746115345,90.39591634051781,40,3,-51.57414548772264
23.728326110334432,90.39570615767508,40,3,-50.5787837445385
23.728288044585927,90.39576307115215,40,3,-50.63329128700187
23.728337966264725,90.39587809252407,40,3,-51.9327729442596
23.728347574395602,90.39584868577589,40,4,-49.63158628111467
23.72827601708347,90.39580734118955,40,4,-52.44751289090293
23.72831189359151,90.39606124624167,40,4,-51.30981192168557
23.728342821911575,90.39573553421589,40,4,-49.84281585210114
23.728299017552455,90.39604767709388,40,4,-51.49708523188999
23.728325865888948,90.3960433426539,40,4,-49.60259479429503
23.72833378480251,90.39567240982475,40,4,-51.103965040937396
23.728309975973062,90.39606104908613,40,4,-51.466336799490705
23.728345161258048,90.39592209096556,40,4,-49.32435752434138
23.72827687283441,90.39578441129657,40,4,-53.842855359744036
23.728352076136442,90.39572492619071,40,5,-52.871727743176194
23.728300583827064,90.39557981776358,40,5,-51.50161209931831
23.72833425400642,90.39607857274754,40,5,-52.691689056909745
23.728352368539117,90.39595865816226,40,5,-50.14275096675042
23.728272400625386,90.39597820740016,40,5,-50.96737626247544
23.728298243137708,90.3961035222096,40,5,-53.36032615590752
23.728341805708126,90.3960451544362,40,5,-50.27074789727143
23.72828201642845,90.39604904493281,40,5,-52.03979041142297
23.72835308860509,90.39573845818231,40,5,-53.318141933814466
23.72827050241995,90.39573159638276,40,5,-52.30856179268906
23.728292070083302,90.39559838187162,40,5,-55.08874538712484
23.72832397941586,90.3961050946461,40,5,-49.40096205349114
23.728338586622822,90.3956260915588,40,5,-54.8918822285264
23.728302803489612,90.39611048368499,40,5,-53.30652009171154
23.728353915044263,90.39593603908222,40,5,-49.98486537532259
23.728316125699724,90.3955730452138,40,5,-51.90487310164667
23.728299615838225,90.39558135389059,40,5,-52.97126955625234
23.728314996054962,90.39611486031598,40,5,-52.82349143328187
23.728353604833284,90.39574622507075,40,5,-49.70676231589506
23.728270435012103,90.39595479417667,40,5,-48.51229159269804
23.728317574236996,90.39557408213165,40,5,-50.43707727978212
23.728299400493675,90.39610558076873,40,5,-52.915565253301025
23.72834811077362,90.39568477055046,40,5,-50.792316234315095
23.728309544201178,90.39557190624076,40,5,-54.59949841426446
23.728354650415838,90.3959226683845,40,5,-53.55663577462321
23.72831877564886,90.3955751612962,40,5,-52.71020902174279
23.72828531795734,90.39606478387702,40,5,-49.9814152887016
23.72826666034115,90.39582093046218,40,5,-56.79452554411385
23.728354503021524,90.39592554279092,40,5,-52.33896238208894
23.728317471795805,90.3955739993452,40,5,-56.03266303082627
23.728271155579286,90.39596404347397,40,5,-48.90715088811406
23.728275963551926,90.39567686734684,40,5,-52.95182920585223
23.72835651529437,90.39585962466136,40,5,-54.832230667363355
